RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",4271,0,0,0,True
1,"TfprPrefetchingStrategy",677,0,0,0,True
1,"TfprPrefetchingStrategy",937,0,0,0,True
1,"TfprPrefetchingStrategy",781,0,0,0,True
1,"TfprPrefetchingStrategy",13551979,0,1,1,True
1,"TfprPrefetchingStrategy",2604,0,0,0,True
1,"TfprPrefetchingStrategy",2102084,0,1,2,True
1,"TfprPrefetchingStrategy",1146,0,0,0,True
1,"TfprPrefetchingStrategy",2500,0,0,0,True
1,"TfprPrefetchingStrategy",926042,0,1,1,True
1,"TfprPrefetchingStrategy",843802,0,1,2,True
1,"TfprPrefetchingStrategy",677,0,0,0,True
1,"TfprPrefetchingStrategy",1823,0,0,0,True
1,"TfprPrefetchingStrategy",1823,0,0,0,True
1,"TfprPrefetchingStrategy",2031,0,0,0,True
1,"TfprPrefetchingStrategy",1718,0,0,0,True
1,"TfprPrefetchingStrategy",1563,0,0,0,True
1,"TfprPrefetchingStrategy",2084,0,0,0,True
1,"TfprPrefetchingStrategy",1719,0,0,0,True
1,"TfprPrefetchingStrategy",2500,0,0,0,True
1,"TfprPrefetchingStrategy",1615,0,0,0,True
1,"TfprPrefetchingStrategy",1823,0,0,0,True
2,"TfprPrefetchingStrategy",2743750,0,0,5,True
2,"TfprPrefetchingStrategy",937969,0,0,5,True
2,"TfprPrefetchingStrategy",1277604,0,1,2,True
2,"TfprPrefetchingStrategy",1459,0,0,0,True
2,"TfprPrefetchingStrategy",1196667,0,1,2,True
2,"TfprPrefetchingStrategy",1250,0,0,0,True
2,"TfprPrefetchingStrategy",829740,0,1,2,True
2,"TfprPrefetchingStrategy",1146,0,0,0,True
2,"TfprPrefetchingStrategy",1302,0,0,0,True
2,"TfprPrefetchingStrategy",2836511,0,0,5,True
2,"TfprPrefetchingStrategy",821459,0,1,2,True
2,"TfprPrefetchingStrategy",1614,0,0,0,True
2,"TfprPrefetchingStrategy",1979,0,0,0,True
2,"TfprPrefetchingStrategy",1510,0,0,0,True
2,"TfprPrefetchingStrategy",1510,0,0,0,True
2,"TfprPrefetchingStrategy",1718,0,0,0,True
2,"TfprPrefetchingStrategy",1771,0,0,0,True
2,"TfprPrefetchingStrategy",1927,0,0,0,True
2,"TfprPrefetchingStrategy",2292,0,0,0,True
2,"TfprPrefetchingStrategy",1927,0,0,0,True
2,"TfprPrefetchingStrategy",2292,0,0,0,True
2,"TfprPrefetchingStrategy",1979,0,0,0,True
3,"TfprPrefetchingStrategy",1544323,0,0,5,True
3,"TfprPrefetchingStrategy",959479,0,0,5,True
3,"TfprPrefetchingStrategy",755000,0,1,2,True
3,"TfprPrefetchingStrategy",833,0,0,0,True
3,"TfprPrefetchingStrategy",724323,0,1,2,True
3,"TfprPrefetchingStrategy",1093,0,0,0,True
3,"TfprPrefetchingStrategy",835833,0,1,2,True
3,"TfprPrefetchingStrategy",990,0,0,0,True
3,"TfprPrefetchingStrategy",1875,0,0,0,True
3,"TfprPrefetchingStrategy",1800312,0,0,5,True
3,"TfprPrefetchingStrategy",1609010,0,1,2,True
3,"TfprPrefetchingStrategy",1094,0,0,0,True
3,"TfprPrefetchingStrategy",2031,0,0,0,True
3,"TfprPrefetchingStrategy",1927,0,0,0,True
3,"TfprPrefetchingStrategy",1354,0,0,0,True
3,"TfprPrefetchingStrategy",1771,0,0,0,True
3,"TfprPrefetchingStrategy",2031,0,0,0,True
3,"TfprPrefetchingStrategy",1667,0,0,0,True
3,"TfprPrefetchingStrategy",1875,0,0,0,True
3,"TfprPrefetchingStrategy",3437,0,0,0,True
3,"TfprPrefetchingStrategy",1667,0,0,0,True
3,"TfprPrefetchingStrategy",1459,0,0,0,True
4,"TfprPrefetchingStrategy",3353802,0,0,5,True
4,"TfprPrefetchingStrategy",996407,0,0,5,True
4,"TfprPrefetchingStrategy",1902448,0,1,2,True
4,"TfprPrefetchingStrategy",990,0,0,0,True
4,"TfprPrefetchingStrategy",1191823,0,1,2,True
4,"TfprPrefetchingStrategy",937,0,0,0,True
4,"TfprPrefetchingStrategy",1140729,0,1,2,True
4,"TfprPrefetchingStrategy",1615,0,0,0,True
4,"TfprPrefetchingStrategy",1875,0,0,0,True
4,"TfprPrefetchingStrategy",2317761,0,0,5,True
4,"TfprPrefetchingStrategy",874844,0,1,2,True
4,"TfprPrefetchingStrategy",938,0,0,0,True
4,"TfprPrefetchingStrategy",2084,0,0,0,True
4,"TfprPrefetchingStrategy",2083,0,0,0,True
4,"TfprPrefetchingStrategy",1667,0,0,0,True
4,"TfprPrefetchingStrategy",1770,0,0,0,True
4,"TfprPrefetchingStrategy",1511,0,0,0,True
4,"TfprPrefetchingStrategy",1823,0,0,0,True
4,"TfprPrefetchingStrategy",1823,0,0,0,True
4,"TfprPrefetchingStrategy",1875,0,0,0,True
4,"TfprPrefetchingStrategy",2136,0,0,0,True
4,"TfprPrefetchingStrategy",2709,0,0,0,True
5,"TfprPrefetchingStrategy",2538698,0,0,5,True
5,"TfprPrefetchingStrategy",1035416,0,0,5,True
5,"TfprPrefetchingStrategy",729427,0,1,2,True
5,"TfprPrefetchingStrategy",885,0,0,0,True
5,"TfprPrefetchingStrategy",1477084,0,1,2,True
5,"TfprPrefetchingStrategy",885,0,0,0,True
5,"TfprPrefetchingStrategy",2413125,0,1,2,True
5,"TfprPrefetchingStrategy",1407,0,0,0,True
5,"TfprPrefetchingStrategy",1718,0,0,0,True
5,"TfprPrefetchingStrategy",1733541,0,0,5,True
5,"TfprPrefetchingStrategy",1400781,0,1,2,True
5,"TfprPrefetchingStrategy",729,0,0,0,True
5,"TfprPrefetchingStrategy",1875,0,0,0,True
5,"TfprPrefetchingStrategy",1771,0,0,0,True
5,"TfprPrefetchingStrategy",1719,0,0,0,True
5,"TfprPrefetchingStrategy",1771,0,0,0,True
5,"TfprPrefetchingStrategy",1875,0,0,0,True
5,"TfprPrefetchingStrategy",2448,0,0,0,True
5,"TfprPrefetchingStrategy",2083,0,0,0,True
5,"TfprPrefetchingStrategy",1511,0,0,0,True
5,"TfprPrefetchingStrategy",1875,0,0,0,True
5,"TfprPrefetchingStrategy",1563,0,0,0,True
6,"TfprPrefetchingStrategy",2390208,0,0,5,True
6,"TfprPrefetchingStrategy",1123073,0,0,5,True
6,"TfprPrefetchingStrategy",1336719,0,1,2,True
6,"TfprPrefetchingStrategy",678,0,0,0,True
6,"TfprPrefetchingStrategy",2554323,0,1,2,True
6,"TfprPrefetchingStrategy",2083,0,0,0,True
6,"TfprPrefetchingStrategy",1705886,0,1,2,True
6,"TfprPrefetchingStrategy",677,0,0,0,True
6,"TfprPrefetchingStrategy",1458,0,0,0,True
6,"TfprPrefetchingStrategy",2157709,0,0,5,True
6,"TfprPrefetchingStrategy",1235260,0,1,2,True
6,"TfprPrefetchingStrategy",834,0,0,0,True
6,"TfprPrefetchingStrategy",1718,0,0,0,True
6,"TfprPrefetchingStrategy",2136,0,0,0,True
6,"TfprPrefetchingStrategy",1563,0,0,0,True
6,"TfprPrefetchingStrategy",2500,0,0,0,True
6,"TfprPrefetchingStrategy",1823,0,0,0,True
6,"TfprPrefetchingStrategy",2187,0,0,0,True
6,"TfprPrefetchingStrategy",2135,0,0,0,True
6,"TfprPrefetchingStrategy",2448,0,0,0,True
6,"TfprPrefetchingStrategy",1823,0,0,0,True
6,"TfprPrefetchingStrategy",3125,0,0,0,True
7,"TfprPrefetchingStrategy",2032864,0,0,5,True
7,"TfprPrefetchingStrategy",1048958,0,0,5,True
7,"TfprPrefetchingStrategy",887656,0,1,2,True
7,"TfprPrefetchingStrategy",990,0,0,0,True
7,"TfprPrefetchingStrategy",1200573,0,1,2,True
7,"TfprPrefetchingStrategy",2604,0,0,0,True
7,"TfprPrefetchingStrategy",1966615,0,1,2,True
7,"TfprPrefetchingStrategy",2136,0,0,0,True
7,"TfprPrefetchingStrategy",1354,0,0,0,True
7,"TfprPrefetchingStrategy",2237604,0,0,5,True
7,"TfprPrefetchingStrategy",817864,0,1,2,True
7,"TfprPrefetchingStrategy",1927,0,0,0,True
7,"TfprPrefetchingStrategy",2552,0,0,0,True
7,"TfprPrefetchingStrategy",1719,0,0,0,True
7,"TfprPrefetchingStrategy",1927,0,0,0,True
7,"TfprPrefetchingStrategy",1771,0,0,0,True
7,"TfprPrefetchingStrategy",2136,0,0,0,True
7,"TfprPrefetchingStrategy",1250,0,0,0,True
7,"TfprPrefetchingStrategy",1770,0,0,0,True
7,"TfprPrefetchingStrategy",3386,0,0,0,True
7,"TfprPrefetchingStrategy",1615,0,0,0,True
7,"TfprPrefetchingStrategy",1302,0,0,0,True
8,"TfprPrefetchingStrategy",2234843,0,0,5,True
8,"TfprPrefetchingStrategy",1015261,0,0,5,True
8,"TfprPrefetchingStrategy",2520208,0,1,2,True
8,"TfprPrefetchingStrategy",521,0,0,0,True
8,"TfprPrefetchingStrategy",1480208,0,1,2,True
8,"TfprPrefetchingStrategy",729,0,0,0,True
8,"TfprPrefetchingStrategy",619532,0,1,2,True
8,"TfprPrefetchingStrategy",885,0,0,0,True
8,"TfprPrefetchingStrategy",1458,0,0,0,True
8,"TfprPrefetchingStrategy",1475573,0,0,5,True
8,"TfprPrefetchingStrategy",1673020,0,1,2,True
8,"TfprPrefetchingStrategy",1094,0,0,0,True
8,"TfprPrefetchingStrategy",2187,0,0,0,True
8,"TfprPrefetchingStrategy",11302,0,0,0,True
8,"TfprPrefetchingStrategy",1667,0,0,0,True
8,"TfprPrefetchingStrategy",1614,0,0,0,True
8,"TfprPrefetchingStrategy",1875,0,0,0,True
8,"TfprPrefetchingStrategy",2135,0,0,0,True
8,"TfprPrefetchingStrategy",1614,0,0,0,True
