RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",1562,0,0,0,True
1,"TfprPrefetchingStrategy",3281,0,0,0,True
1,"TfprPrefetchingStrategy",2254791,0,1,1,True
1,"TfprPrefetchingStrategy",990,0,0,0,True
1,"TfprPrefetchingStrategy",640781,0,0,2,True
1,"TfprPrefetchingStrategy",833,0,0,0,True
1,"TfprPrefetchingStrategy",902813,1,1,2,True
1,"TfprPrefetchingStrategy",2032,0,0,0,True
1,"TfprPrefetchingStrategy",955364,1,1,2,True
1,"TfprPrefetchingStrategy",1355,0,0,0,True
1,"TfprPrefetchingStrategy",899010,1,1,2,True
1,"TfprPrefetchingStrategy",1511,0,0,0,True
1,"TfprPrefetchingStrategy",879479,1,1,2,True
1,"TfprPrefetchingStrategy",781,0,0,0,True
1,"TfprPrefetchingStrategy",1603021,1,1,3,True
1,"TfprPrefetchingStrategy",1094,0,0,0,True
1,"TfprPrefetchingStrategy",1838646,1,1,4,True
1,"TfprPrefetchingStrategy",2864,0,0,0,True
1,"TfprPrefetchingStrategy",1952187,1,1,4,True
1,"TfprPrefetchingStrategy",729,0,0,0,True
1,"TfprPrefetchingStrategy",1642812,1,1,4,True
1,"TfprPrefetchingStrategy",1042,0,0,0,True
2,"TfprPrefetchingStrategy",1427448,0,1,4,True
2,"TfprPrefetchingStrategy",8073,0,0,0,True
2,"TfprPrefetchingStrategy",2280104,1,1,4,True
2,"TfprPrefetchingStrategy",1198,0,0,0,True
2,"TfprPrefetchingStrategy",1545468,1,1,4,True
2,"TfprPrefetchingStrategy",989,0,0,0,True
2,"TfprPrefetchingStrategy",1334687,1,1,4,True
2,"TfprPrefetchingStrategy",2239,0,0,0,True
2,"TfprPrefetchingStrategy",1292813,1,1,4,True
2,"TfprPrefetchingStrategy",1250,0,0,0,True
2,"TfprPrefetchingStrategy",1420521,1,1,4,True
2,"TfprPrefetchingStrategy",1146,0,0,0,True
2,"TfprPrefetchingStrategy",1759948,1,1,4,True
2,"TfprPrefetchingStrategy",1823,0,0,0,True
2,"TfprPrefetchingStrategy",2001458,1,1,4,True
2,"TfprPrefetchingStrategy",1927,0,0,0,True
2,"TfprPrefetchingStrategy",2065053,1,1,4,True
2,"TfprPrefetchingStrategy",2240,0,0,0,True
2,"TfprPrefetchingStrategy",3214011,1,1,4,True
2,"TfprPrefetchingStrategy",1719,0,0,0,True
2,"TfprPrefetchingStrategy",1591198,1,1,4,True
2,"TfprPrefetchingStrategy",2031,0,0,0,True
3,"TfprPrefetchingStrategy",3883437,0,1,4,True
3,"TfprPrefetchingStrategy",2396,0,0,0,True
3,"TfprPrefetchingStrategy",1689479,1,1,4,True
3,"TfprPrefetchingStrategy",1927,0,0,0,True
3,"TfprPrefetchingStrategy",1587604,1,1,4,True
3,"TfprPrefetchingStrategy",1406,0,0,0,True
3,"TfprPrefetchingStrategy",1413021,1,1,4,True
3,"TfprPrefetchingStrategy",2396,0,0,0,True
3,"TfprPrefetchingStrategy",1285156,1,1,4,True
3,"TfprPrefetchingStrategy",1562,0,0,0,True
3,"TfprPrefetchingStrategy",1316354,1,1,4,True
3,"TfprPrefetchingStrategy",1093,0,0,0,True
3,"TfprPrefetchingStrategy",1703021,1,1,4,True
3,"TfprPrefetchingStrategy",1666,0,0,0,True
3,"TfprPrefetchingStrategy",2013489,1,1,4,True
3,"TfprPrefetchingStrategy",4063,0,0,0,True
3,"TfprPrefetchingStrategy",2320885,1,1,4,True
3,"TfprPrefetchingStrategy",1510,0,0,0,True
3,"TfprPrefetchingStrategy",2038281,1,1,4,True
3,"TfprPrefetchingStrategy",1198,0,0,0,True
3,"TfprPrefetchingStrategy",2128958,1,1,4,True
3,"TfprPrefetchingStrategy",1666,0,0,0,True
4,"TfprPrefetchingStrategy",3096354,0,1,4,True
4,"TfprPrefetchingStrategy",1875,0,0,0,True
4,"TfprPrefetchingStrategy",1773750,1,1,4,True
4,"TfprPrefetchingStrategy",1146,0,0,0,True
4,"TfprPrefetchingStrategy",1131406,1,1,4,True
4,"TfprPrefetchingStrategy",1146,0,0,0,True
4,"TfprPrefetchingStrategy",1759479,1,1,4,True
4,"TfprPrefetchingStrategy",5469,0,0,0,True
4,"TfprPrefetchingStrategy",1271198,1,1,4,True
4,"TfprPrefetchingStrategy",938,0,0,0,True
4,"TfprPrefetchingStrategy",1542135,1,1,4,True
4,"TfprPrefetchingStrategy",1771,0,0,0,True
4,"TfprPrefetchingStrategy",2929427,1,1,4,True
4,"TfprPrefetchingStrategy",1823,0,0,0,True
4,"TfprPrefetchingStrategy",1601719,1,1,4,True
4,"TfprPrefetchingStrategy",1302,0,0,0,True
4,"TfprPrefetchingStrategy",1651667,1,1,4,True
4,"TfprPrefetchingStrategy",3281,0,0,0,True
4,"TfprPrefetchingStrategy",2523021,1,1,4,True
