RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",2031,0,0,0,True
1,"TfprPrefetchingStrategy",1823,0,0,0,True
1,"TfprPrefetchingStrategy",2292,0,0,0,True
1,"TfprPrefetchingStrategy",3438,0,0,0,True
1,"TfprPrefetchingStrategy",5549688,0,1,1,True
1,"TfprPrefetchingStrategy",1354,0,0,0,True
1,"TfprPrefetchingStrategy",715365,0,1,1,True
1,"TfprPrefetchingStrategy",858333,0,1,1,True
1,"TfprPrefetchingStrategy",559948,0,1,1,True
1,"TfprPrefetchingStrategy",990,0,0,0,True
1,"TfprPrefetchingStrategy",1137917,0,1,1,True
1,"TfprPrefetchingStrategy",2135,0,0,0,True
1,"TfprPrefetchingStrategy",9115,0,0,0,True
1,"TfprPrefetchingStrategy",1666,0,0,0,True
1,"TfprPrefetchingStrategy",1173958,0,1,1,True
1,"TfprPrefetchingStrategy",2292,0,0,0,True
1,"TfprPrefetchingStrategy",1206459,0,1,2,True
1,"TfprPrefetchingStrategy",1021667,0,1,1,True
1,"TfprPrefetchingStrategy",801458,0,1,1,True
1,"TfprPrefetchingStrategy",2604,0,0,0,True
2,"TfprPrefetchingStrategy",2337084,0,2,2,True
2,"TfprPrefetchingStrategy",403386,0,1,1,True
2,"TfprPrefetchingStrategy",2716823,0,1,1,True
2,"TfprPrefetchingStrategy",1823,0,0,0,True
2,"TfprPrefetchingStrategy",614219,0,1,1,True
2,"TfprPrefetchingStrategy",1875,0,0,0,True
2,"TfprPrefetchingStrategy",1053750,0,1,2,True
2,"TfprPrefetchingStrategy",785052,0,1,1,True
2,"TfprPrefetchingStrategy",667291,0,1,1,True
2,"TfprPrefetchingStrategy",782,0,0,0,True
2,"TfprPrefetchingStrategy",1152083,0,1,2,True
2,"TfprPrefetchingStrategy",1105625,0,1,1,True
2,"TfprPrefetchingStrategy",820000,0,1,1,True
2,"TfprPrefetchingStrategy",1459,0,0,0,True
2,"TfprPrefetchingStrategy",1346354,0,1,1,True
2,"TfprPrefetchingStrategy",1615,0,0,0,True
2,"TfprPrefetchingStrategy",1261198,0,2,2,True
2,"TfprPrefetchingStrategy",977917,0,1,1,True
2,"TfprPrefetchingStrategy",2165416,0,1,1,True
2,"TfprPrefetchingStrategy",1458,0,0,0,True
3,"TfprPrefetchingStrategy",1629166,0,2,2,True
3,"TfprPrefetchingStrategy",450834,0,1,1,True
3,"TfprPrefetchingStrategy",1066458,0,1,1,True
3,"TfprPrefetchingStrategy",2604,0,0,0,True
3,"TfprPrefetchingStrategy",894739,0,1,1,True
3,"TfprPrefetchingStrategy",1146,0,0,0,True
3,"TfprPrefetchingStrategy",1122969,0,2,2,True
3,"TfprPrefetchingStrategy",794635,0,1,1,True
3,"TfprPrefetchingStrategy",874948,0,1,1,True
3,"TfprPrefetchingStrategy",885,0,0,0,True
3,"TfprPrefetchingStrategy",1065105,0,1,2,True
3,"TfprPrefetchingStrategy",2018907,0,1,1,True
3,"TfprPrefetchingStrategy",2496042,0,1,1,True
3,"TfprPrefetchingStrategy",1823,0,0,0,True
3,"TfprPrefetchingStrategy",847708,0,1,1,True
3,"TfprPrefetchingStrategy",1041,0,0,0,True
3,"TfprPrefetchingStrategy",1273229,0,2,2,True
3,"TfprPrefetchingStrategy",1115782,0,1,1,True
3,"TfprPrefetchingStrategy",837344,0,1,1,True
3,"TfprPrefetchingStrategy",2135,0,0,0,True
4,"TfprPrefetchingStrategy",1566354,0,2,2,True
4,"TfprPrefetchingStrategy",458438,0,1,1,True
4,"TfprPrefetchingStrategy",914844,0,1,1,True
4,"TfprPrefetchingStrategy",417,0,0,0,True
4,"TfprPrefetchingStrategy",1099375,0,1,1,True
4,"TfprPrefetchingStrategy",1562,0,0,0,True
4,"TfprPrefetchingStrategy",977813,0,2,2,True
4,"TfprPrefetchingStrategy",811146,0,1,1,True
4,"TfprPrefetchingStrategy",642656,0,1,1,True
4,"TfprPrefetchingStrategy",1823,0,0,0,True
4,"TfprPrefetchingStrategy",1323437,0,2,2,True
4,"TfprPrefetchingStrategy",621614,0,1,1,True
4,"TfprPrefetchingStrategy",879010,0,1,1,True
4,"TfprPrefetchingStrategy",1667,0,0,0,True
4,"TfprPrefetchingStrategy",1047343,0,1,1,True
4,"TfprPrefetchingStrategy",1927,0,0,0,True
