RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",278333,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52865,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39218,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",33906,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",343438,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54010,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",203073,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41094,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",482447,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62396,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",267553,1,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",93230,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",319323,1,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",345104,1,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36094,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37708,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66614,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62865,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64011,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",334896,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",98750,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43281,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59375,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41927,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",229948,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38073,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",184948,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",76406,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",245208,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",82760,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",211771,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41145,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",283541,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",193177,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",76615,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1791303,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",619323,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",246771,1,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55781,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",222240,1,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65313,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",237500,1,1,1,True
