RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",335104,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49844,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",95833,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67031,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64688,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45313,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",534323,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60573,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",426406,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",275521,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",98386,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46094,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",368437,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40104,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",405365,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",422708,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60573,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",525677,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",133854,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",461510,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54479,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56198,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",88698,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75781,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",743854,0,1,3,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65625,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",578594,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42812,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55678,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54844,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54479,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52604,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",495625,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58073,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",334531,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",437187,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45157,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48750,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",629062,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47500,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",491927,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6479063,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38437,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",403489,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",151718,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",579791,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",183958,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",203385,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63802,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64323,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",465000,0,1,3,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",87552,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",717917,0,1,3,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63802,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63490,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36927,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53177,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67031,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",503229,0,1,3,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70990,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",515572,0,1,3,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",788386,0,1,3,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42239,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46406,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",784219,0,1,3,True
