RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",1563,0,0,0,True
1,"TfprPrefetchingStrategy",1927,0,0,0,True
1,"TfprPrefetchingStrategy",2344,0,0,0,True
1,"TfprPrefetchingStrategy",1563,0,0,0,True
1,"TfprPrefetchingStrategy",2032,0,0,0,True
1,"TfprPrefetchingStrategy",1928,0,0,0,True
1,"TfprPrefetchingStrategy",2895104,0,1,1,True
1,"TfprPrefetchingStrategy",2396,0,0,0,True
1,"TfprPrefetchingStrategy",1117500,0,1,1,True
1,"TfprPrefetchingStrategy",1215416,0,1,1,True
1,"TfprPrefetchingStrategy",938,0,0,0,True
1,"TfprPrefetchingStrategy",1250,0,0,0,True
1,"TfprPrefetchingStrategy",2963959,0,1,2,True
1,"TfprPrefetchingStrategy",1615,0,0,0,True
1,"TfprPrefetchingStrategy",1347084,0,1,2,True
1,"TfprPrefetchingStrategy",1508697,0,1,2,True
1,"TfprPrefetchingStrategy",1458,0,0,0,True
1,"TfprPrefetchingStrategy",1141198,0,1,2,True
1,"TfprPrefetchingStrategy",4218,0,0,0,True
1,"TfprPrefetchingStrategy",3520260,0,1,2,True
1,"TfprPrefetchingStrategy",1250,0,0,0,True
1,"TfprPrefetchingStrategy",1146,0,0,0,True
1,"TfprPrefetchingStrategy",2916,0,0,0,True
1,"TfprPrefetchingStrategy",2083,0,0,0,True
1,"TfprPrefetchingStrategy",3417552,0,1,3,True
1,"TfprPrefetchingStrategy",1562,0,0,0,True
2,"TfprPrefetchingStrategy",2947552,0,1,3,True
2,"TfprPrefetchingStrategy",1406,0,0,0,True
2,"TfprPrefetchingStrategy",781,0,0,0,True
2,"TfprPrefetchingStrategy",2448,0,0,0,True
2,"TfprPrefetchingStrategy",990,0,0,0,True
2,"TfprPrefetchingStrategy",1927,0,0,0,True
2,"TfprPrefetchingStrategy",1557812,0,1,3,True
2,"TfprPrefetchingStrategy",1510,0,0,0,True
2,"TfprPrefetchingStrategy",1350833,0,1,3,True
2,"TfprPrefetchingStrategy",1413386,0,1,3,True
2,"TfprPrefetchingStrategy",1615,0,0,0,True
2,"TfprPrefetchingStrategy",1980,0,0,0,True
2,"TfprPrefetchingStrategy",4968958,0,1,3,True
2,"TfprPrefetchingStrategy",1667,0,0,0,True
2,"TfprPrefetchingStrategy",1344167,0,1,3,True
2,"TfprPrefetchingStrategy",1556354,0,1,3,True
2,"TfprPrefetchingStrategy",938,0,0,0,True
2,"TfprPrefetchingStrategy",1434218,0,1,3,True
2,"TfprPrefetchingStrategy",2343,0,0,0,True
2,"TfprPrefetchingStrategy",2157760,0,1,3,True
2,"TfprPrefetchingStrategy",836458,0,0,1,True
2,"TfprPrefetchingStrategy",1359792,0,0,1,True
2,"TfprPrefetchingStrategy",2239,0,0,0,True
2,"TfprPrefetchingStrategy",2135,0,0,0,True
2,"TfprPrefetchingStrategy",1411042,0,1,3,True
2,"TfprPrefetchingStrategy",1719,0,0,0,True
3,"TfprPrefetchingStrategy",2082916,0,1,3,True
3,"TfprPrefetchingStrategy",2292,0,0,0,True
3,"TfprPrefetchingStrategy",1562,0,0,0,True
3,"TfprPrefetchingStrategy",1510,0,0,0,True
3,"TfprPrefetchingStrategy",1562,0,0,0,True
3,"TfprPrefetchingStrategy",1927,0,0,0,True
3,"TfprPrefetchingStrategy",839011,0,1,3,True
3,"TfprPrefetchingStrategy",1615,0,0,0,True
3,"TfprPrefetchingStrategy",1474062,0,1,3,True
3,"TfprPrefetchingStrategy",2691979,0,1,3,True
3,"TfprPrefetchingStrategy",1250,0,0,0,True
3,"TfprPrefetchingStrategy",1614,0,0,0,True
3,"TfprPrefetchingStrategy",1093229,0,1,3,True
3,"TfprPrefetchingStrategy",1042,0,0,0,True
3,"TfprPrefetchingStrategy",1567135,0,1,3,True
3,"TfprPrefetchingStrategy",1573958,0,1,3,True
3,"TfprPrefetchingStrategy",1875,0,0,0,True
3,"TfprPrefetchingStrategy",1345312,0,1,3,True
3,"TfprPrefetchingStrategy",3281,0,0,0,True
3,"TfprPrefetchingStrategy",2998386,0,1,3,True
3,"TfprPrefetchingStrategy",615937,0,0,1,True
3,"TfprPrefetchingStrategy",580364,0,0,1,True
3,"TfprPrefetchingStrategy",677,0,0,0,True
3,"TfprPrefetchingStrategy",1719,0,0,0,True
3,"TfprPrefetchingStrategy",1675677,0,1,3,True
3,"TfprPrefetchingStrategy",1615,0,0,0,True
4,"TfprPrefetchingStrategy",1421250,0,1,3,True
4,"TfprPrefetchingStrategy",2188,0,0,0,True
4,"TfprPrefetchingStrategy",1406,0,0,0,True
4,"TfprPrefetchingStrategy",1094,0,0,0,True
4,"TfprPrefetchingStrategy",1355,0,0,0,True
4,"TfprPrefetchingStrategy",1979,0,0,0,True
4,"TfprPrefetchingStrategy",1064895,0,1,3,True
4,"TfprPrefetchingStrategy",2239,0,0,0,True
4,"TfprPrefetchingStrategy",1165573,0,1,3,True
4,"TfprPrefetchingStrategy",1400312,0,1,3,True
4,"TfprPrefetchingStrategy",1042,0,0,0,True
4,"TfprPrefetchingStrategy",2084,0,0,0,True
4,"TfprPrefetchingStrategy",4911667,0,1,3,True
4,"TfprPrefetchingStrategy",1615,0,0,0,True
4,"TfprPrefetchingStrategy",1890156,0,1,3,True
