RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",1823,0,0,0,True
1,"TfprPrefetchingStrategy",1667,0,0,0,True
1,"TfprPrefetchingStrategy",625,0,0,0,True
1,"TfprPrefetchingStrategy",4600990,2,1,1,True
1,"TfprPrefetchingStrategy",937,0,0,0,True
1,"TfprPrefetchingStrategy",3281,0,0,0,True
1,"TfprPrefetchingStrategy",1510,0,0,0,True
1,"TfprPrefetchingStrategy",1459,0,0,0,True
1,"TfprPrefetchingStrategy",1562,0,0,0,True
1,"TfprPrefetchingStrategy",1805260,2,1,1,True
1,"TfprPrefetchingStrategy",6311354,2,1,1,True
1,"TfprPrefetchingStrategy",885,0,0,0,True
1,"TfprPrefetchingStrategy",1823,0,0,0,True
1,"TfprPrefetchingStrategy",3333,0,0,0,True
1,"TfprPrefetchingStrategy",2031,0,0,0,True
1,"TfprPrefetchingStrategy",1771,0,0,0,True
1,"TfprPrefetchingStrategy",833,0,0,0,True
1,"TfprPrefetchingStrategy",7570052,2,1,1,True
1,"TfprPrefetchingStrategy",1042,0,0,0,True
1,"TfprPrefetchingStrategy",1615,0,0,0,True
1,"TfprPrefetchingStrategy",1770,0,0,0,True
1,"TfprPrefetchingStrategy",1771,0,0,0,True
1,"TfprPrefetchingStrategy",2631615,2,1,1,True
1,"TfprPrefetchingStrategy",2500,0,0,0,True
1,"TfprPrefetchingStrategy",4990052,2,1,1,True
1,"TfprPrefetchingStrategy",4061146,2,1,1,True
1,"TfprPrefetchingStrategy",1563,0,0,0,True
2,"TfprPrefetchingStrategy",2471354,0,1,1,True
2,"TfprPrefetchingStrategy",3156770,2,1,1,True
2,"TfprPrefetchingStrategy",1042,0,0,0,True
2,"TfprPrefetchingStrategy",6226459,2,1,1,True
2,"TfprPrefetchingStrategy",1511,0,0,0,True
2,"TfprPrefetchingStrategy",3897084,2,1,1,True
2,"TfprPrefetchingStrategy",1771,0,0,0,True
2,"TfprPrefetchingStrategy",1510,0,0,0,True
2,"TfprPrefetchingStrategy",1823,0,0,0,True
2,"TfprPrefetchingStrategy",3988750,2,1,1,True
2,"TfprPrefetchingStrategy",3809167,2,1,1,True
2,"TfprPrefetchingStrategy",677,0,0,0,True
2,"TfprPrefetchingStrategy",949896,0,1,1,True
2,"TfprPrefetchingStrategy",780417,0,1,1,True
2,"TfprPrefetchingStrategy",1014636,0,1,1,True
2,"TfprPrefetchingStrategy",6997500,2,1,1,True
2,"TfprPrefetchingStrategy",1250,0,0,0,True
2,"TfprPrefetchingStrategy",4169375,2,1,1,True
2,"TfprPrefetchingStrategy",1406,0,0,0,True
2,"TfprPrefetchingStrategy",1326302,0,1,1,True
2,"TfprPrefetchingStrategy",7591563,2,1,1,True
2,"TfprPrefetchingStrategy",1667,0,0,0,True
2,"TfprPrefetchingStrategy",8147344,2,1,1,True
2,"TfprPrefetchingStrategy",2500,0,0,0,True
2,"TfprPrefetchingStrategy",5056666,2,1,1,True
2,"TfprPrefetchingStrategy",4714062,2,1,1,True
2,"TfprPrefetchingStrategy",1615,0,0,0,True
3,"TfprPrefetchingStrategy",1705208,0,1,1,True
3,"TfprPrefetchingStrategy",4918125,2,1,1,True
3,"TfprPrefetchingStrategy",2447,0,0,0,True
3,"TfprPrefetchingStrategy",2734635,2,1,1,True
3,"TfprPrefetchingStrategy",625,0,0,0,True
3,"TfprPrefetchingStrategy",1354,0,0,0,True
3,"TfprPrefetchingStrategy",1407,0,0,0,True
3,"TfprPrefetchingStrategy",1822,0,0,0,True
3,"TfprPrefetchingStrategy",1666,0,0,0,True
3,"TfprPrefetchingStrategy",3294896,2,1,1,True
3,"TfprPrefetchingStrategy",5065729,2,1,1,True
3,"TfprPrefetchingStrategy",729,0,0,0,True
3,"TfprPrefetchingStrategy",819947,0,1,1,True
3,"TfprPrefetchingStrategy",1270157,0,1,1,True
3,"TfprPrefetchingStrategy",1077240,0,1,1,True
3,"TfprPrefetchingStrategy",7626979,2,1,1,True
3,"TfprPrefetchingStrategy",833,0,0,0,True
3,"TfprPrefetchingStrategy",5334531,2,1,1,True
3,"TfprPrefetchingStrategy",677,0,0,0,True
3,"TfprPrefetchingStrategy",1197500,0,1,1,True
3,"TfprPrefetchingStrategy",7482344,2,1,1,True
3,"TfprPrefetchingStrategy",834,0,0,0,True
3,"TfprPrefetchingStrategy",5363021,2,1,1,True
3,"TfprPrefetchingStrategy",1614,0,0,0,True
3,"TfprPrefetchingStrategy",12488281,2,1,1,True
3,"TfprPrefetchingStrategy",4513906,2,1,1,True
3,"TfprPrefetchingStrategy",1563,0,0,0,True
4,"TfprPrefetchingStrategy",2687032,0,1,1,True
4,"TfprPrefetchingStrategy",3849739,2,1,1,True
4,"TfprPrefetchingStrategy",1771,0,0,0,True
4,"TfprPrefetchingStrategy",4886094,2,1,1,True
4,"TfprPrefetchingStrategy",1041,0,0,0,True
4,"TfprPrefetchingStrategy",7080573,2,1,1,True
4,"TfprPrefetchingStrategy",990,0,0,0,True
4,"TfprPrefetchingStrategy",729,0,0,0,True
4,"TfprPrefetchingStrategy",1458,0,0,0,True
4,"TfprPrefetchingStrategy",3880417,2,1,1,True
4,"TfprPrefetchingStrategy",4510052,2,1,1,True
4,"TfprPrefetchingStrategy",885,0,0,0,True
4,"TfprPrefetchingStrategy",776927,0,1,1,True
4,"TfprPrefetchingStrategy",1067917,0,1,1,True
4,"TfprPrefetchingStrategy",1194062,0,1,1,True
