RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",154115,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",91041,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45677,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45677,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2141354,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43177,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",275156,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43021,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58021,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",508073,0,2,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",461510,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40730,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",77865,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57188,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48229,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69011,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66614,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68437,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",83750,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53750,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58855,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70573,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",742500,0,1,5,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",279010,0,1,5,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",330729,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50365,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",307188,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63385,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",366354,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46563,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59270,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",459323,0,1,5,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",392448,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60729,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61719,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54062,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56458,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62084,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52760,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56563,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48750,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",275677,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55105,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58021,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",744323,0,1,5,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1635886,0,1,5,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",267604,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",34896,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",413021,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61198,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",338750,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53593,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62032,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",475833,0,1,5,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",418542,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42708,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60000,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47239,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43386,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60990,0,0,0,True
