STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",233594,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55833,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71198,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53854,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1131979,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36407,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",703490,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64532,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",180417,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59480,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",230521,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37968,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",397604,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",216093,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",27343,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44635,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",99167,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62291,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",79115,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",342760,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65521,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57188,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63021,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71250,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",280521,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55781,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",218646,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46094,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",223386,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",34843,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",302240,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65781,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",257708,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",200833,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38594,0,0,0,True
