RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",351615,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50208,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55468,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1027187,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48386,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1025885,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49584,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41771,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45417,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1421771,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3407916,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45313,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66771,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58906,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",80729,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67083,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63490,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5341250,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53334,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65886,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58333,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59791,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2634896,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",85469,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3595677,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3537968,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",100208,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",611094,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2808906,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45052,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5276510,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",961927,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2806250,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61511,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57135,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60885,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2638750,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3044114,2,1,1,True
