--------- beginning of main
--------- beginning of system
08-06 04:19:56.426  8866  9078 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 04:19:56.428  8866  9078 D CustomInterceptor: HEADER REQUEST
08-06 04:19:56.428  8866  9078 D CustomInterceptor: API-Version 2
08-06 04:19:56.428  8866  9078 D CustomInterceptor: App-Version 21
08-06 04:19:56.428  8866  9078 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:19:56.428  8866  9078 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 04:19:56.428  8866  9078 D CustomInterceptor: CACHED STATS: size = '0', maxSize = '100', hitCount = '0', createCount = '0', putCount = '0', evictionCount = '0', missCount = '0', toString = 'LruCache[maxSize=100,hits=0,misses=0,hitRate=0%]', 
08-06 04:19:56.428  8866  9078 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:19:56.706  8866  9078 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 04:19:56.759  8866  9078 D CustomInterceptor: HEADER RESPONSE
08-06 04:19:56.759  8866  9078 D CustomInterceptor: API-Version 2
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Connection Upgrade, Keep-Alive
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Content-Type application/json
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Date Thu, 06 Aug 2020 02:19:51 GMT
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Expires Thu, 06 Aug 2020 02:24:56 GMT+00:00
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Keep-Alive timeout=5, max=100
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Referrer-Policy same-origin
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Server 
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Strict-Transport-Security max-age=10886400;
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Transfer-Encoding chunked
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Upgrade h2
08-06 04:19:56.759  8866  9078 D CustomInterceptor: Vary Accept-Encoding
08-06 04:19:56.759  8866  9078 D CustomInterceptor: X-Content-Type-Options nosniff
08-06 04:19:56.759  8866  9078 D CustomInterceptor: X-Frame-Options SAMEORIGIN
08-06 04:19:56.759  8866  9078 D CustomInterceptor: X-Powered-By Hamsters
08-06 04:19:56.759  8866  9078 D CustomInterceptor: X-Xss-Protection 1; mode=block
08-06 04:19:56.760  8866  9078 D CustomInterceptor: CACHEABLE true
08-06 04:19:56.760  8866  9078 D CustomInterceptor: REQ https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 04:19:56.760  8866  9078 D CustomInterceptor: REQ_SERV_BY net
08-06 04:19:56.760  8866  9078 D CustomInterceptor: PREFLIB Adding response to lrucache - https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 04:19:57.109  8866  9078 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 04:20:05.030  8866  9295 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses
08-06 04:20:05.031  8866  9295 D CustomInterceptor: HEADER REQUEST
08-06 04:20:05.031  8866  9295 D CustomInterceptor: API-Version 2
08-06 04:20:05.031  8866  9295 D CustomInterceptor: App-Version 21
08-06 04:20:05.031  8866  9295 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:20:05.031  8866  9295 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 04:20:05.031  8866  9295 D CustomInterceptor: CACHED STATS: size = '1', maxSize = '100', hitCount = '1', createCount = '0', putCount = '1', evictionCount = '0', missCount = '1', toString = 'LruCache[maxSize=100,hits=1,misses=1,hitRate=50%]', 
08-06 04:20:05.031  8866  9295 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:20:05.277  8866  9295 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 04:20:05.278  8866  9295 D CustomInterceptor: HEADER RESPONSE
08-06 04:20:05.278  8866  9295 D CustomInterceptor: API-Version 2
08-06 04:20:05.278  8866  9295 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 04:20:05.278  8866  9295 D CustomInterceptor: Connection Upgrade, Keep-Alive
08-06 04:20:05.278  8866  9295 D CustomInterceptor: Content-Type application/json
08-06 04:20:05.278  8866  9295 D CustomInterceptor: Date Thu, 06 Aug 2020 02:19:59 GMT
08-06 04:20:05.278  8866  9295 D CustomInterceptor: Expires Thu, 06 Aug 2020 02:25:05 GMT+00:00
08-06 04:20:05.279  8866  9295 D CustomInterceptor: Keep-Alive timeout=5, max=100
08-06 04:20:05.279  8866  9295 D CustomInterceptor: Referrer-Policy same-origin
08-06 04:20:05.279  8866  9295 D CustomInterceptor: Server 
08-06 04:20:05.279  8866  9295 D CustomInterceptor: Strict-Transport-Security max-age=10886400;
08-06 04:20:05.279  8866  9295 D CustomInterceptor: Upgrade h2
08-06 04:20:05.279  8866  9295 D CustomInterceptor: Vary Accept-Encoding
08-06 04:20:05.279  8866  9295 D CustomInterceptor: X-Content-Type-Options nosniff
08-06 04:20:05.279  8866  9295 D CustomInterceptor: X-Frame-Options SAMEORIGIN
08-06 04:20:05.279  8866  9295 D CustomInterceptor: X-Powered-By Hamsters
08-06 04:20:05.279  8866  9295 D CustomInterceptor: X-Xss-Protection 1; mode=block
08-06 04:20:05.279  8866  9295 D CustomInterceptor: CACHEABLE true
08-06 04:20:05.279  8866  9295 D CustomInterceptor: REQ https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses
08-06 04:20:05.279  8866  9295 D CustomInterceptor: REQ_SERV_BY net
08-06 04:20:05.279  8866  9295 D CustomInterceptor: PREFLIB Adding response to lrucache - https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=BD002&course=CFIEFAAF%2F02AA%2F0%2FFT&level=ALL+Courses
08-06 04:20:05.310  8866  9295 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 04:20:15.173  8866  9572 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 04:20:15.173  8866  9572 D CustomInterceptor: HEADER REQUEST
08-06 04:20:15.173  8866  9572 D CustomInterceptor: API-Version 2
08-06 04:20:15.174  8866  9572 D CustomInterceptor: App-Version 21
08-06 04:20:15.174  8866  9572 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:20:15.174  8866  9572 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 04:20:15.174  8866  9572 D CustomInterceptor: CACHED STATS: size = '2', maxSize = '100', hitCount = '2', createCount = '0', putCount = '2', evictionCount = '0', missCount = '2', toString = 'LruCache[maxSize=100,hits=2,misses=2,hitRate=50%]', 
08-06 04:20:15.174  8866  9572 D CustomInterceptor: PREFLIB GET REQUEST https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 04:20:15.174  8866  9572 D CustomInterceptor: PREFLIB found https://uob-timetable-api.adriankeenan.co.uk/courses, sending it back
08-06 04:20:15.337  8866  9572 D CustomInterceptor: CONTENT {
08-06 04:20:15.337  8866  9572 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F2%2FPT&level=ALL+Courses"
08-06 04:20:15.337  8866  9572 D CustomInterceptor:         },
08-06 04:20:15.337  8866  9572 D CustomInterceptor:         {
08-06 04:20:15.337  8866  9572 D CustomInterceptor:             "id": "PDAPAAAP\/02AA\/1\/PT",
08-06 04:20:15.337  8866  9572 D CustomInterceptor:             "name": "Academic Practice (Apprenticeship) - PG Dip - Ltn - Year 1 Feb PT",
08-06 04:20:15.337  8866  9572 D CustomInterceptor:             "name_st
08-06 04:20:15.339  8866  9572 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 04:20:31.567  8866  9873 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 04:20:31.568  8866  9873 D CustomInterceptor: HEADER REQUEST
08-06 04:20:31.568  8866  9873 D CustomInterceptor: API-Version 2
08-06 04:20:31.568  8866  9873 D CustomInterceptor: App-Version 21
08-06 04:20:31.568  8866  9873 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:20:31.568  8866  9873 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 04:20:31.568  8866  9873 D CustomInterceptor: CACHED STATS: size = '2', maxSize = '100', hitCount = '3', createCount = '0', putCount = '2', evictionCount = '0', missCount = '2', toString = 'LruCache[maxSize=100,hits=3,misses=2,hitRate=60%]', 
08-06 04:20:31.568  8866  9873 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:20:31.807  8866  9873 D CustomInterceptor: CACHE_CONTROL SETTING NEW MAX-AGE
08-06 04:20:31.808  8866  9873 D CustomInterceptor: HEADER RESPONSE
08-06 04:20:31.808  8866  9873 D CustomInterceptor: API-Version 2
08-06 04:20:31.808  8866  9873 D CustomInterceptor: Cache-Control public, immutable, max-age=300, only-if-cached, max-stale=300
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Connection Upgrade, Keep-Alive
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Content-Type application/json
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Date Thu, 06 Aug 2020 02:20:26 GMT
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Expires Thu, 06 Aug 2020 02:25:31 GMT+00:00
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Keep-Alive timeout=5, max=100
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Referrer-Policy same-origin
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Server 
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Strict-Transport-Security max-age=10886400;
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Upgrade h2
08-06 04:20:31.809  8866  9873 D CustomInterceptor: Vary Accept-Encoding
08-06 04:20:31.809  8866  9873 D CustomInterceptor: X-Content-Type-Options nosniff
08-06 04:20:31.809  8866  9873 D CustomInterceptor: X-Frame-Options SAMEORIGIN
08-06 04:20:31.809  8866  9873 D CustomInterceptor: X-Powered-By Hamsters
08-06 04:20:31.809  8866  9873 D CustomInterceptor: X-Xss-Protection 1; mode=block
08-06 04:20:31.809  8866  9873 D CustomInterceptor: CACHEABLE true
08-06 04:20:31.809  8866  9873 D CustomInterceptor: REQ https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 04:20:31.809  8866  9873 D CustomInterceptor: REQ_SERV_BY net
08-06 04:20:31.809  8866  9873 D CustomInterceptor: PREFLIB Adding response to lrucache - https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 04:20:31.843  8866  9873 D CustomInterceptor: interceptor_finished : return_type #3 : request served from remote and added to cache
08-06 04:20:38.301  8866 10007 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 04:20:38.302  8866 10007 D CustomInterceptor: HEADER REQUEST
08-06 04:20:38.302  8866 10007 D CustomInterceptor: API-Version 2
08-06 04:20:38.302  8866 10007 D CustomInterceptor: App-Version 21
08-06 04:20:38.302  8866 10007 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:20:38.302  8866 10007 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 04:20:38.302  8866 10007 D CustomInterceptor: CACHED STATS: size = '3', maxSize = '100', hitCount = '4', createCount = '0', putCount = '3', evictionCount = '0', missCount = '3', toString = 'LruCache[maxSize=100,hits=4,misses=3,hitRate=57%]', 
08-06 04:20:38.303  8866 10007 D CustomInterceptor: PREFLIB GET REQUEST https://uob-timetable-api.adriankeenan.co.uk/courses
08-06 04:20:38.303  8866 10007 D CustomInterceptor: PREFLIB found https://uob-timetable-api.adriankeenan.co.uk/courses, sending it back
08-06 04:20:38.465  8866 10007 D CustomInterceptor: CONTENT {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:     "api_version": 2,
08-06 04:20:38.465  8866 10007 D CustomInterceptor:     "response_time": 0.69,
08-06 04:20:38.465  8866 10007 D CustomInterceptor:     "error": false,
08-06 04:20:38.465  8866 10007 D CustomInterceptor:     "courses": [
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "id": "MBXBB\/10AA\/1\/PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 1 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 1 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "level": "ALL Courses",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "department": {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "id": "BU003",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "course_count": 1370
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F1%2FPT&level=ALL+Courses"
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "id": "MBXBB\/10AA\/1\/PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 1 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 1 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "level": "Postgraduate",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "department": {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "id": "BU003",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "course_count": 1370
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F1%2FPT&level=Postgraduate"
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "id": "MBXBB\/03AA\/2\/PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Mar PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Mar PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "level": "Postgraduate",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "department": {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "id": "BU003",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "course_count": 1370
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F03AA%2F2%2FPT&level=Postgraduate"
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "id": "MBXBB\/03AA\/2\/PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Mar PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Mar PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "level": "ALL Courses",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "department": {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "id": "BU003",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "course_count": 1370
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F03AA%2F2%2FPT&level=ALL+Courses"
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "id": "MBXBB\/10AA\/2\/PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "level": "Postgraduate",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "department": {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "id": "BU003",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "course_count": 1370
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F2%2FPT&level=Postgraduate"
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "id": "MBXBB\/10AA\/2\/PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name": "(Executive) Business Administration - Exec MBA - Ltn - Year 2 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_start": "(Executive) Business Administration",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_end": "Exec MBA - Ltn - Year 2 Oct PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "level": "ALL Courses",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "department": {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "id": "BU003",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "name": "Department of Strategy and Management",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:                 "course_count": 1370
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "session_url": "https:\/\/uob-timetable-api.adriankeenan.co.uk\/sessions?dept=BU003&course=MBXBB%2F10AA%2F2%2FPT&level=ALL+Courses"
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         },
08-06 04:20:38.465  8866 10007 D CustomInterceptor:         {
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "id": "PDAPAAAP\/02AA\/1\/PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name": "Academic Practice (Apprenticeship) - PG Dip - Ltn - Year 1 Feb PT",
08-06 04:20:38.465  8866 10007 D CustomInterceptor:             "name_st
08-06 04:20:38.467  8866 10007 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 04:20:47.290  8866 10140 D CustomInterceptor: NETWORK-PROVIDER https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 04:20:47.291  8866 10140 D CustomInterceptor: HEADER REQUEST
08-06 04:20:47.291  8866 10140 D CustomInterceptor: API-Version 2
08-06 04:20:47.291  8866 10140 D CustomInterceptor: App-Version 21
08-06 04:20:47.292  8866 10140 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:20:47.292  8866 10140 D CustomInterceptor: User-Agent Dalvik/2.1.0 (Linux; U; Android 6.0; Nexus 6P Build/MDB08K)
08-06 04:20:47.292  8866 10140 D CustomInterceptor: CACHED STATS: size = '3', maxSize = '100', hitCount = '5', createCount = '0', putCount = '3', evictionCount = '0', missCount = '3', toString = 'LruCache[maxSize=100,hits=5,misses=3,hitRate=62%]', 
08-06 04:20:47.292  8866 10140 D CustomInterceptor: PREFLIB GET REQUEST https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year
08-06 04:20:47.292  8866 10140 D CustomInterceptor: PREFLIB found https://uob-timetable-api.adriankeenan.co.uk/sessions?dept=CM010&course=BSAIFAAF%2F02AA%2F0%2FFT&level=Foundation+Year, sending it back
08-06 04:20:47.292  8866 10140 D CustomInterceptor: CONTENT {
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "api_version": 2,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "response_time": 1.1,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "error": false,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "timetable_url": "https:\/\/timetable.beds.ac.uk\/sws1920",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "course_name": "Artificial Intelligence and Robotics (with Foundation Year) - BSc (Hons) - Ltn - Y0 Feb FT",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "date_range": "Weeks: 24-38 (8 Jun 2020-20 Sep 2020)",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "estimated_term": 3,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:     "sessions": [
08-06 04:20:47.292  8866 10140 D CustomInterceptor:         {
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "module_name": "DO NOT USE - Data is no longer checked for accuracy and may be incorrect.",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day": 0,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day_name": "Monday",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "start": "09:00",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "end": "18:00",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length": 9,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length_str": "9 hours",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "type": "N\/A",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "rooms": [],
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "rooms_short": [],
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "hash": "f7b4771250a919bd729c1c5a4a459c77",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "is_valid": true
08-06 04:20:47.292  8866 10140 D CustomInterceptor:         },
08-06 04:20:47.292  8866 10140 D CustomInterceptor:         {
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "module_name": "DO NOT USE - Data is no longer checked for accuracy and may be incorrect.",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day": 1,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day_name": "Tuesday",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "start": "09:00",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "end": "18:00",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length": 9,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length_str": "9 hours",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "type": "N\/A",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "rooms": [],
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "rooms_short": [],
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "hash": "a7f879aabdeb78622c8820a5fb7b64cd",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "is_valid": true
08-06 04:20:47.292  8866 10140 D CustomInterceptor:         },
08-06 04:20:47.292  8866 10140 D CustomInterceptor:         {
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "module_name": "English For Specific Purposes",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day": 1,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day_name": "Tuesday",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "start": "9:00",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "end": "11:30",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length": 2.5,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length_str": "2.5 hours",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "type": "Lecture\/Seminar",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "rooms": [
08-06 04:20:47.292  8866 10140 D CustomInterceptor:                 "H307a - Language Teaching Room"
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             ],
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "rooms_short": [
08-06 04:20:47.292  8866 10140 D CustomInterceptor:                 "H307a"
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             ],
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "hash": "7bc8d7e2c2055711f597c3d9078c6ea3",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "is_valid": true
08-06 04:20:47.292  8866 10140 D CustomInterceptor:         },
08-06 04:20:47.292  8866 10140 D CustomInterceptor:         {
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "module_name": "Computing Systems Programming",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day": 1,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "day_name": "Tuesday",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "start": "11:00",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "end": "12:00",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length": 1,
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "length_str": "1 hour",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "type": "Lecture",
08-06 04:20:47.292  8866 10140 D CustomInterceptor:             "rooms": [
