RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",1094,0,0,0,True
1,"TfprPrefetchingStrategy",729,0,0,0,True
1,"TfprPrefetchingStrategy",1094,0,0,0,True
1,"TfprPrefetchingStrategy",1354,0,0,0,True
1,"TfprPrefetchingStrategy",1071198,0,1,1,True
1,"TfprPrefetchingStrategy",781,0,0,0,True
1,"TfprPrefetchingStrategy",415312,0,1,1,True
1,"TfprPrefetchingStrategy",781,0,0,0,True
1,"TfprPrefetchingStrategy",568230,0,1,1,True
1,"TfprPrefetchingStrategy",1355,0,0,0,True
1,"TfprPrefetchingStrategy",614166,1,1,1,True
1,"TfprPrefetchingStrategy",1094,0,0,0,True
1,"TfprPrefetchingStrategy",855260,1,1,1,True
1,"TfprPrefetchingStrategy",1493385,1,1,1,True
1,"TfprPrefetchingStrategy",938,0,0,0,True
1,"TfprPrefetchingStrategy",1667,0,0,0,True
1,"TfprPrefetchingStrategy",1979,0,0,0,True
1,"TfprPrefetchingStrategy",1771,0,0,0,True
1,"TfprPrefetchingStrategy",2135,0,0,0,True
1,"TfprPrefetchingStrategy",927240,0,1,2,True
1,"TfprPrefetchingStrategy",1198,0,0,0,True
1,"TfprPrefetchingStrategy",1770,0,0,0,True
1,"TfprPrefetchingStrategy",2084,0,0,0,True
1,"TfprPrefetchingStrategy",1875,0,0,0,True
1,"TfprPrefetchingStrategy",958125,0,1,1,True
1,"TfprPrefetchingStrategy",1511,0,0,0,True
1,"TfprPrefetchingStrategy",1067813,0,1,1,True
1,"TfprPrefetchingStrategy",1198,0,0,0,True
1,"TfprPrefetchingStrategy",1104011,0,1,1,True
1,"TfprPrefetchingStrategy",885,0,0,0,True
1,"TfprPrefetchingStrategy",797083,0,1,1,True
1,"TfprPrefetchingStrategy",1250,0,0,0,True
1,"TfprPrefetchingStrategy",1238490,0,1,1,True
1,"TfprPrefetchingStrategy",800521,0,1,1,True
1,"TfprPrefetchingStrategy",781,0,0,0,True
2,"TfprPrefetchingStrategy",4681667,0,0,3,True
2,"TfprPrefetchingStrategy",1049427,0,1,1,True
2,"TfprPrefetchingStrategy",628281,1,1,1,True
2,"TfprPrefetchingStrategy",989,0,0,0,True
2,"TfprPrefetchingStrategy",562552,1,1,1,True
2,"TfprPrefetchingStrategy",1094,0,0,0,True
2,"TfprPrefetchingStrategy",633698,1,1,1,True
2,"TfprPrefetchingStrategy",1094,0,0,0,True
2,"TfprPrefetchingStrategy",761094,1,1,1,True
2,"TfprPrefetchingStrategy",1458,0,0,0,True
2,"TfprPrefetchingStrategy",806823,1,1,1,True
2,"TfprPrefetchingStrategy",1198,0,0,0,True
2,"TfprPrefetchingStrategy",1304532,1,1,1,True
2,"TfprPrefetchingStrategy",739896,1,1,1,True
2,"TfprPrefetchingStrategy",1355,0,0,0,True
2,"TfprPrefetchingStrategy",1095000,0,1,2,True
2,"TfprPrefetchingStrategy",1563,0,0,0,True
2,"TfprPrefetchingStrategy",2552,0,0,0,True
2,"TfprPrefetchingStrategy",1927,0,0,0,True
2,"TfprPrefetchingStrategy",957761,0,1,2,True
2,"TfprPrefetchingStrategy",1146,0,0,0,True
2,"TfprPrefetchingStrategy",1050104,0,1,1,True
2,"TfprPrefetchingStrategy",715468,0,1,1,True
2,"TfprPrefetchingStrategy",833,0,0,0,True
2,"TfprPrefetchingStrategy",777709,0,1,1,True
2,"TfprPrefetchingStrategy",1562,0,0,0,True
2,"TfprPrefetchingStrategy",995730,0,1,1,True
2,"TfprPrefetchingStrategy",834,0,0,0,True
2,"TfprPrefetchingStrategy",731615,0,1,1,True
2,"TfprPrefetchingStrategy",833,0,0,0,True
2,"TfprPrefetchingStrategy",759636,0,1,1,True
2,"TfprPrefetchingStrategy",1302,0,0,0,True
2,"TfprPrefetchingStrategy",1265260,0,1,1,True
2,"TfprPrefetchingStrategy",806354,0,1,1,True
2,"TfprPrefetchingStrategy",1510,0,0,0,True
3,"TfprPrefetchingStrategy",3846042,0,0,3,True
3,"TfprPrefetchingStrategy",573177,0,1,1,True
3,"TfprPrefetchingStrategy",663333,1,1,1,True
3,"TfprPrefetchingStrategy",1042,0,0,0,True
3,"TfprPrefetchingStrategy",1097084,1,1,1,True
3,"TfprPrefetchingStrategy",1198,0,0,0,True
3,"TfprPrefetchingStrategy",590156,1,1,1,True
3,"TfprPrefetchingStrategy",938,0,0,0,True
3,"TfprPrefetchingStrategy",1079114,1,1,1,True
3,"TfprPrefetchingStrategy",937,0,0,0,True
3,"TfprPrefetchingStrategy",807916,1,1,1,True
3,"TfprPrefetchingStrategy",677,0,0,0,True
3,"TfprPrefetchingStrategy",848906,1,1,1,True
3,"TfprPrefetchingStrategy",1241042,1,1,1,True
3,"TfprPrefetchingStrategy",1146,0,0,0,True
3,"TfprPrefetchingStrategy",809583,0,1,2,True
3,"TfprPrefetchingStrategy",1666,0,0,0,True
3,"TfprPrefetchingStrategy",1510,0,0,0,True
