RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"TfprPrefetchingStrategy",2552,0,0,0,True
1,"TfprPrefetchingStrategy",1823,0,0,0,True
1,"TfprPrefetchingStrategy",1615,0,0,0,True
1,"TfprPrefetchingStrategy",1354,0,0,0,True
1,"TfprPrefetchingStrategy",1562,0,0,0,True
1,"TfprPrefetchingStrategy",2032,0,0,0,True
1,"TfprPrefetchingStrategy",1519167,0,1,1,True
1,"TfprPrefetchingStrategy",2083,0,0,0,True
1,"TfprPrefetchingStrategy",682136,0,1,1,True
1,"TfprPrefetchingStrategy",970000,0,1,1,True
1,"TfprPrefetchingStrategy",833,0,0,0,True
1,"TfprPrefetchingStrategy",1979,0,0,0,True
1,"TfprPrefetchingStrategy",5106198,0,1,2,True
1,"TfprPrefetchingStrategy",1510,0,0,0,True
1,"TfprPrefetchingStrategy",1343177,0,1,2,True
1,"TfprPrefetchingStrategy",1564063,0,1,2,True
1,"TfprPrefetchingStrategy",782,0,0,0,True
1,"TfprPrefetchingStrategy",1120781,0,1,2,True
1,"TfprPrefetchingStrategy",3177,0,0,0,True
1,"TfprPrefetchingStrategy",1250625,0,1,2,True
1,"TfprPrefetchingStrategy",937,0,0,0,True
1,"TfprPrefetchingStrategy",1198,0,0,0,True
1,"TfprPrefetchingStrategy",2500,0,0,0,True
1,"TfprPrefetchingStrategy",5261,0,0,0,True
1,"TfprPrefetchingStrategy",1905052,0,1,3,True
1,"TfprPrefetchingStrategy",1510,0,0,0,True
2,"TfprPrefetchingStrategy",3499636,0,1,3,True
2,"TfprPrefetchingStrategy",1615,0,0,0,True
2,"TfprPrefetchingStrategy",1719,0,0,0,True
2,"TfprPrefetchingStrategy",1562,0,0,0,True
2,"TfprPrefetchingStrategy",1667,0,0,0,True
2,"TfprPrefetchingStrategy",1980,0,0,0,True
2,"TfprPrefetchingStrategy",2138594,0,1,3,True
2,"TfprPrefetchingStrategy",2292,0,0,0,True
2,"TfprPrefetchingStrategy",1392187,0,1,3,True
2,"TfprPrefetchingStrategy",1788698,0,1,3,True
2,"TfprPrefetchingStrategy",1407,0,0,0,True
2,"TfprPrefetchingStrategy",1666,0,0,0,True
2,"TfprPrefetchingStrategy",1520365,0,1,3,True
2,"TfprPrefetchingStrategy",1198,0,0,0,True
2,"TfprPrefetchingStrategy",1494218,0,1,3,True
2,"TfprPrefetchingStrategy",1704531,0,1,3,True
2,"TfprPrefetchingStrategy",781,0,0,0,True
