RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",222969,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40885,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58437,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60677,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",482448,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53802,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",458177,0,2,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",263073,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",206407,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67291,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",511614,0,2,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51250,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59843,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",80208,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",296406,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53959,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",529271,0,2,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",455990,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",341980,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61302,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2135104,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",316666,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",946354,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47969,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",298438,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50990,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",540729,0,2,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",302344,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",351198,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45000,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",554010,0,2,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",263594,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",334114,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47552,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",263282,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68490,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",370833,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",708229,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",359218,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66354,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1177136,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1267031,0,1,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",200521,0,1,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42135,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",884531,0,1,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45312,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",324323,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",724896,0,1,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1720833,0,1,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44167,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",264635,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",334740,0,1,1,True
